id,center,image_date,image_value,type,mean_image_value,min_image_value,max_image_value
water_21,"[-11.552409469607992, 7.890238578863231]",2022-03-01,0.2677225529987568,water,0.2177600933924756,-0.46543723491163436,0.9009574216965855
water_22,"[-10.995453993464041, 7.890238578863123]",2022-03-01,0.2427182071329748,water,0.21475538206115674,-0.4684419462429532,0.8979527103652667
water_23,"[-12.468691059386448, 7.8093902033019535]",2022-03-01,0.2433981960945133,water,0.19532008482268426,-0.4878772434814257,0.8785174131267942
water_24,"[-12.441741600869154, 7.773457591919722]",2022-03-01,0.2747833293404036,water,0.21401215072809535,-0.46918517757601463,0.8972094790322053
water_25,"[-12.405808989535196, 7.76447443908566]",2022-03-01,0.518040492854309,water,0.5812150090878231,-0.10198231921628687,1.2644123373919331
water_26,"[-11.911735583261247, 7.737524980562998]",2022-03-01,0.2899272773747632,water,0.269893368890463,-0.41330395941364695,0.953090697194573
water_27,"[-12.423775295221285, 7.728541827713449]",2022-03-01,0.2703623933902343,water,0.20761165822125419,-0.4755856700828558,0.8908089865253641
water_28,"[-12.396825836693882, 7.719558674878638]",2022-03-01,0.2931436164167436,water,0.2322456163354446,-0.45095171196866535,0.9154429446395546
water_29,"[-12.306994308285407, 7.656676604990729]",2022-03-01,1.0272486196807524,water,0.8726942616821226,0.18949693337801266,1.5558915899862327
water_30,"[-13.043612841263386, 7.647693452148886]",2022-03-01,0.2487785664771664,water,0.1857879604677862,-0.4974093678363237,0.8689852887718962
water_31,"[-12.684286727620973, 7.638710299305395]",2022-03-01,0.2181105756135938,water,0.1948990192492757,-0.4882983090548343,0.8780963475533856
water_32,"[-12.630387810576774, 7.638710299317635]",2022-03-01,0.249526816123849,water,0.1917318237327134,-0.49146550457139654,0.8749291520368234
water_33,"[-12.001567111681483, 7.620743993632853]",2022-03-01,0.242188007217818,water,0.20869620378345735,-0.47450112452065263,0.8918935320875673
water_34,"[-12.558522587852336, 7.6117608407887]",2022-03-01,0.2398867665021318,water,0.20210175892366652,-0.4810955693804434,0.8852990872277765
water_35,"[-12.603438352042737, 7.602777687946637]",2022-03-01,0.2561807074654624,water,0.1995126147376907,-0.4836847135664193,0.8827099430418006
water_36,"[-12.531573129311692, 7.602777687945088]",2022-03-01,0.253345348275567,water,0.1992728804885228,-0.4839244478155872,0.8824702087926327
water_37,"[-12.522589976472553, 7.557861923742937]",2022-03-01,0.23868201946997,water,0.20292094029810034,-0.4802763880060096,0.8861182686022103
water_38,"[-12.387842683862766, 7.530912465216971]",2022-03-01,0.2532168769385345,water,0.20245845438759327,-0.4807388739165167,0.8856557826917032
water_39,"[-12.477674212277792, 7.521929312366954]",2022-03-01,0.2927919823019126,water,0.2176422183833806,-0.46555510992072935,0.9008395466874906
water_40,"[-12.567505740686972, 7.432097783962978]",2022-03-01,0.2610573865592386,water,0.1908332673538096,-0.4923640609503004,0.8740305956579195
water_41,"[-12.43275844807948, 7.4141314782702015]",2022-03-01,0.7733663270434287,water,0.214428328090556,-0.46876900021355394,0.897625656394666
water_42,"[-12.3339437668326, 7.378198866912815]",2022-03-01,0.2222472858331763,water,0.20387647832570863,-0.4793208499784013,0.8870738066298186
water_43,"[-12.208179627045473, 7.360232561241698]",2022-03-01,0.2723292959191799,water,0.21359162535082593,-0.469605702953284,0.8967889536549358
water_44,"[-12.019533417392697, 7.252434727128357]",2022-03-01,0.2154567443221453,water,0.21176942462855133,-0.47142790367555865,0.8949667529326613
water_45,"[-11.723089373642267, 7.189552657250459]",2022-03-01,0.2447965726459484,water,0.19667002367319952,-0.48652730463091043,0.8798673519773095
water_46,"[-11.723089373635066, 7.180569504401877]",2022-03-01,0.2358689778290358,water,0.195284167326025,-0.48791316097808496,0.878481495630135
water_47,"[-11.696139915112719, 7.1805695044085365]",2022-03-01,0.2427912614307357,water,0.19316287793577078,-0.49003445036833915,0.8763602062398808
water_48,"[-11.516476858288623, 7.180569504403723]",2022-03-01,0.2369819802645909,water,0.2121320403744222,-0.4710652879296877,0.8953293686785322
water_49,"[-11.705123067960347, 7.17158635157053]",2022-03-01,0.2255884814277612,water,0.18579323080561316,-0.4974040974984968,0.8689905591097231
water_50,"[-11.696139915113449, 7.162603198724094]",2022-03-01,0.2418169960291057,water,0.1926344762676484,-0.49056285203646155,0.8758318045717584
water_51,"[-11.830887207734873, 7.153620045877145]",2022-03-01,0.2052983917049934,water,0.20886997864849835,-0.47432734965561163,0.8920673069526083
water_52,"[-11.759021984998498, 7.126670587344687]",2022-03-01,0.3449760169892406,water,0.1936305569074828,-0.4895667713966272,0.8768278852115927
water_53,"[-11.54342631682305, 7.009889600421488]",2022-03-01,0.2277410518643126,water,0.21485385467116552,-0.46834347363294443,0.8980511829752755
water_0,"[-12.666320421819876, 9.004149531159928]",2022-04-01,0.445667588669181,water,0.20463030766564327,-0.4785670206384667,0.8878276359697532
water_1,"[-13.23225905083299, 8.95923376696415]",2022-04-01,0.343510585695619,water,0.1881691106690297,-0.49502821763508026,0.8713664389731397
water_2,"[-12.792084561613684, 8.941267461291122]",2022-04-01,0.2755945362928191,water,0.1978675075561552,-0.4853298207479547,0.8810648358602652
water_3,"[-13.124461216741897, 8.923301155597281]",2022-04-01,0.379727684203243,water,0.18883258494572258,-0.49436474335838737,0.8720299132498326
water_4,"[-13.043612841166503, 8.923301155604603]",2022-04-01,0.359338792148488,water,0.20417868960624996,-0.47901863869786,0.8873760179103599
water_5,"[-13.23225905084012, 8.914318002754365]",2022-04-01,0.4014871363776015,water,0.19050003041850672,-0.49269729788560324,0.8736973587226167
water_6,"[-13.14242752241716, 8.905334849912931]",2022-04-01,0.3566036815995185,water,0.1909163698502933,-0.49228095845381664,0.8741136981544033
water_7,"[-13.088528605379402, 8.84245278003203]",2022-04-01,0.3847057361381296,water,0.1900091079578626,-0.4931882203462473,0.8732064362619726
water_8,"[-12.95378131275941, 8.84245278002366]",2022-04-01,0.379160468700716,water,0.20773583002369334,-0.4754614982804166,0.8909331583278033
water_9,"[-12.935815007084505, 8.842452780012373]",2022-04-01,0.4155158913916207,water,0.20909750061707758,-0.4740998276870324,0.8922948289211875
water_10,"[-12.96276446559519, 8.833469627186803]",2022-04-01,0.3770998750082199,water,0.19968270369924393,-0.48351462460486605,0.8828800320033539
water_11,"[-12.055466028685446, 8.51905927773385]",2022-04-01,0.3846758785622753,water,0.3013672692560187,-0.38183005904809125,0.9845645975601287
water_12,"[-12.94479815997975, 8.258547845352313]",2022-04-01,0.3736361460422303,water,0.20900906525277138,-0.47418826305133854,0.8922063935568814
water_13,"[-12.055466028691816, 8.240581539665405]",2022-04-01,0.3139056565790923,water,0.2152102197749603,-0.46798710852914965,0.8984075480790703
water_14,"[-12.944798159973324, 8.159733164099736]",2022-04-01,0.3994528641263269,water,0.21610745309833396,-0.467089875205776,0.899304781402444
water_15,"[-11.23799912014679, 8.132783705572672]",2022-04-01,0.3429168608724727,water,0.2296607549378656,-0.4535365733662443,0.9128580832419756
water_16,"[-12.863949784393467, 8.087867941373343]",2022-04-01,0.3109774280223796,water,0.19090372961503527,-0.4922935986890747,0.8741010579191453
water_17,"[-12.819034020208475, 8.087867941376794]",2022-04-01,0.334736791537035,water,0.19727799840987753,-0.4859193298942324,0.8804753267139875
water_18,"[-12.100381792913568, 8.069901635684584]",2022-04-01,0.2903782438010174,water,0.20891421396700263,-0.47428311433710735,0.8921115422711126
water_19,"[-10.779858325253915, 8.060918482844635]",2022-04-01,0.2912378719326283,water,0.22525256985498654,-0.4579447584491234,0.9084498981590965
water_20,"[-10.851723548002868, 7.989053260113526]",2022-04-01,0.280678205344852,water,0.22913696162873876,-0.4540603666753712,0.9123342899328487
water_21,"[-11.552409469607992, 7.890238578863231]",2022-04-01,0.332943547633501,water,0.2177600933924756,-0.46543723491163436,0.9009574216965855
water_22,"[-10.995453993464041, 7.890238578863123]",2022-04-01,0.2957127854714603,water,0.21475538206115674,-0.4684419462429532,0.8979527103652667
water_23,"[-12.468691059386448, 7.8093902033019535]",2022-04-01,0.311572155008787,water,0.19532008482268426,-0.4878772434814257,0.8785174131267942
water_24,"[-12.441741600869154, 7.773457591919722]",2022-04-01,0.3471260540120224,water,0.21401215072809535,-0.46918517757601463,0.8972094790322053
water_25,"[-12.405808989535196, 7.76447443908566]",2022-04-01,0.5527999681471664,water,0.5812150090878231,-0.10198231921628687,1.2644123373919331
water_26,"[-11.911735583261247, 7.737524980562998]",2022-04-01,0.2742996176712123,water,0.269893368890463,-0.41330395941364695,0.953090697194573
water_27,"[-12.423775295221285, 7.728541827713449]",2022-04-01,0.3264776073780779,water,0.20761165822125419,-0.4755856700828558,0.8908089865253641
water_28,"[-12.396825836693882, 7.719558674878638]",2022-04-01,0.3191571702276566,water,0.2322456163354446,-0.45095171196866535,0.9154429446395546
water_29,"[-12.306994308285407, 7.656676604990729]",2022-04-01,1.0543261394343848,water,0.8726942616821226,0.18949693337801266,1.5558915899862327
water_30,"[-13.043612841263386, 7.647693452148886]",2022-04-01,0.3483624925433272,water,0.1857879604677862,-0.4974093678363237,0.8689852887718962
water_31,"[-12.684286727620973, 7.638710299305395]",2022-04-01,0.3027608867915404,water,0.1948990192492757,-0.4882983090548343,0.8780963475533856
water_32,"[-12.630387810576774, 7.638710299317635]",2022-04-01,0.2631749169177569,water,0.1917318237327134,-0.49146550457139654,0.8749291520368234
water_33,"[-12.001567111681483, 7.620743993632853]",2022-04-01,0.2658712265423901,water,0.20869620378345735,-0.47450112452065263,0.8918935320875673
water_34,"[-12.558522587852336, 7.6117608407887]",2022-04-01,0.3155450334715798,water,0.20210175892366652,-0.4810955693804434,0.8852990872277765
water_35,"[-12.603438352042737, 7.602777687946637]",2022-04-01,0.3007478097284048,water,0.1995126147376907,-0.4836847135664193,0.8827099430418006
water_36,"[-12.531573129311692, 7.602777687945088]",2022-04-01,0.2983092564895284,water,0.1992728804885228,-0.4839244478155872,0.8824702087926327
water_37,"[-12.522589976472553, 7.557861923742937]",2022-04-01,0.3083992593109803,water,0.20292094029810034,-0.4802763880060096,0.8861182686022103
water_38,"[-12.387842683862766, 7.530912465216971]",2022-04-01,0.3309417916985454,water,0.20245845438759327,-0.4807388739165167,0.8856557826917032
water_39,"[-12.477674212277792, 7.521929312366954]",2022-04-01,0.3286975699610113,water,0.2176422183833806,-0.46555510992072935,0.9008395466874906
water_40,"[-12.567505740686972, 7.432097783962978]",2022-04-01,0.3353912202462007,water,0.1908332673538096,-0.4923640609503004,0.8740305956579195
water_41,"[-12.43275844807948, 7.4141314782702015]",2022-04-01,0.3382874228562543,water,0.214428328090556,-0.46876900021355394,0.897625656394666
water_42,"[-12.3339437668326, 7.378198866912815]",2022-04-01,0.3173081520668445,water,0.20387647832570863,-0.4793208499784013,0.8870738066298186
water_43,"[-12.208179627045473, 7.360232561241698]",2022-04-01,0.3234074568401072,water,0.21359162535082593,-0.469605702953284,0.8967889536549358
water_44,"[-12.019533417392697, 7.252434727128357]",2022-04-01,0.4316807759368413,water,0.21176942462855133,-0.47142790367555865,0.8949667529326613
water_45,"[-11.723089373642267, 7.189552657250459]",2022-04-01,0.2678450902026319,water,0.19667002367319952,-0.48652730463091043,0.8798673519773095
water_46,"[-11.723089373635066, 7.180569504401877]",2022-04-01,0.2825206228686072,water,0.195284167326025,-0.48791316097808496,0.878481495630135
water_47,"[-11.696139915112719, 7.1805695044085365]",2022-04-01,0.2772898984534246,water,0.19316287793577078,-0.49003445036833915,0.8763602062398808
water_48,"[-11.516476858288623, 7.180569504403723]",2022-04-01,0.2776342332015792,water,0.2121320403744222,-0.4710652879296877,0.8953293686785322
water_49,"[-11.705123067960347, 7.17158635157053]",2022-04-01,0.2250578813836851,water,0.18579323080561316,-0.4974040974984968,0.8689905591097231
water_50,"[-11.696139915113449, 7.162603198724094]",2022-04-01,0.2541481954864776,water,0.1926344762676484,-0.49056285203646155,0.8758318045717584
water_51,"[-11.830887207734873, 7.153620045877145]",2022-04-01,0.2417686084699314,water,0.20886997864849835,-0.47432734965561163,0.8920673069526083
water_52,"[-11.759021984998498, 7.126670587344687]",2022-04-01,0.2245334032014169,water,0.1936305569074828,-0.4895667713966272,0.8768278852115927
water_53,"[-11.54342631682305, 7.009889600421488]",2022-04-01,0.2701718521575275,water,0.21485385467116552,-0.46834347363294443,0.8980511829752755
water_0,"[-12.666320421819876, 9.004149531159928]",2022-05-01,0.2748850262191034,water,0.20463030766564327,-0.4785670206384667,0.8878276359697532
water_1,"[-13.23225905083299, 8.95923376696415]",2022-05-01,0.3468099662864122,water,0.1881691106690297,-0.49502821763508026,0.8713664389731397
water_2,"[-12.792084561613684, 8.941267461291122]",2022-05-01,0.3093238776857064,water,0.1978675075561552,-0.4853298207479547,0.8810648358602652
water_3,"[-13.124461216741897, 8.923301155597281]",2022-05-01,0.3041047357743754,water,0.18883258494572258,-0.49436474335838737,0.8720299132498326
water_4,"[-13.043612841166503, 8.923301155604603]",2022-05-01,0.3273002436197794,water,0.20417868960624996,-0.47901863869786,0.8873760179103599
water_5,"[-13.23225905084012, 8.914318002754365]",2022-05-01,0.2747306426633039,water,0.19050003041850672,-0.49269729788560324,0.8736973587226167
water_6,"[-13.14242752241716, 8.905334849912931]",2022-05-01,0.295823793519779,water,0.1909163698502933,-0.49228095845381664,0.8741136981544033
water_7,"[-13.088528605379402, 8.84245278003203]",2022-05-01,0.3103093362246587,water,0.1900091079578626,-0.4931882203462473,0.8732064362619726
water_8,"[-12.95378131275941, 8.84245278002366]",2022-05-01,0.8909331583278033,water,0.20773583002369334,-0.4754614982804166,0.8909331583278033
water_9,"[-12.935815007084505, 8.842452780012373]",2022-05-01,0.3839773724976594,water,0.20909750061707758,-0.4740998276870324,0.8922948289211875
water_10,"[-12.96276446559519, 8.833469627186803]",2022-05-01,0.4160807264799738,water,0.19968270369924393,-0.48351462460486605,0.8828800320033539
